m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.1371875,-0.0384375,-0.1103125,0.183125,0.064375,-0.0096875,-0.13875,-0.146875,-0.0521875,-0.0390625
-0.121875,-0.0371875,-0.1140625,0.1734375,0.0803125,-0.0028125,-0.14,-0.1475,-0.0415625,-0.046875
-0.1225,-0.0528125,-0.1103125,0.179375,0.0809375,-0.0353125,-0.12,-0.1446875,-0.0178125,-0.0478125
-0.113125,-0.068125,-0.110625,0.1921875,0.0734375,-0.0446875,-0.10125,-0.1740625,-0.005625,-0.0346875
-0.12875,-0.0728125,-0.1178125,0.181875,0.065,-0.025625,-0.1275,-0.1803125,-0.0121875,-0.0253125
-0.1428125,-0.066875,-0.1053125,0.19,0.0775,-0.0159375,-0.125625,-0.1778125,0.0028125,-0.000625
-0.146875,-0.0565625,-0.0984375,0.186875,0.0853125,-0.0109375,-0.1234375,-0.1709375,-0.00375,0.015625
-0.16125,-0.0478125,-0.095,0.1796875,0.080625,-0.0225,-0.10625,-0.1596875,0.0040625,-0.0021875
-0.1734375,-0.0421875,-0.1065625,0.171875,0.084375,-0.0290625,-0.124375,-0.1375,-0.01125,0.0028125
-0.1871875,-0.059375,-0.10375,0.173125,0.091875,-0.0009375,-0.1265625,-0.1278125,-0.0190625,0.004375
-0.19625,-0.061875,-0.0984375,0.1784375,0.1103125,-0.0053125,-0.11375,-0.106875,-0.014375,0.0125
-0.1921875,-0.0646875,-0.0928125,0.1765625,0.0940625,-0.009375,-0.1146875,-0.09875,-0.02625,0.018125
-0.1903125,-0.045625,-0.09,0.1671875,0.091875,-0.025,-0.1234375,-0.1209375,-0.0290625,0.029375
-0.1884375,-0.030625,-0.071875,0.1678125,0.0965625,-0.01,-0.1284375,-0.1165625,-0.0228125,0.0228125
-0.176875,-0.03,-0.0909375,0.1675,0.091875,-0.0103125,-0.1140625,-0.116875,-0.0375,0.0253125
-0.1625,-0.03875,-0.094375,0.1753125,0.1021875,0.01875,-0.1159375,-0.093125,-0.046875,0.0334375
-0.1615625,-0.0484375,-0.1015625,0.15125,0.1046875,0.043125,-0.125,-0.080625,-0.049375,0.0428125
-0.1521875,-0.0409375,-0.11125,0.1309375,0.0790625,0.0053125,-0.123125,-0.0740625,-0.0528125,0.03625
-0.1640625,-0.0646875,-0.12625,0.1446875,0.094375,0.0296875,-0.1465625,-0.0596875,-0.058125,0.025
-0.1675,-0.0665625,-0.13375,0.1478125,0.0771875,0.034375,-0.1484375,-0.0590625,-0.0509375,0.03625
